popularity,budget,revenue,original_title,cast,director,runtime,release_date,vote_count,vote_average,release_year,budget_adj,revenue_adj
0.182246,75000000,157299717,X-Men,Patrick Stewart|Hugh Jackman|Ian McKellen|Halle Berry|Famke Janssen,Bryan Singer,104,7/13/00,2766,6.6,2000,94971908.5757354,199187391.225507
0.12392,22000000,13555988,The Little Vampire,Richard E. Grant|Jonathan Lipnicki|Jim Carter|Alice Krige|Pamela Gidley,Uli Edel,95,10/27/00,42,6.4,2000,27858426.515549,17165840.7065302
0.119214,8000000,8279017,Shadow of the Vampire,John Malkovich|Willem Dafoe|Udo Kier|Cary Elwes|Catherine McCormack,E. Elias Merhige,92,5/15/00,55,5.9,2000,10130336.9147451,10483653.9416127
0.104908,76000000,35134820,The Adventures of Rocky & Bullwinkle,Rene Russo|Jason Alexander|Piper Perabo|Randy Quaid|Robert De Niro,Des McAnuff,88,6/30/00,35,4.0,2000,96238200.6900785,44490945.5048655
0.091492,7000000,3728888,The Big Kahuna,Kevin Spacey|Danny DeVito|Peter Facinelli|Paul Dawson|Christopher Donahue,John Swanbeck,90,4/28/00,37,6.5,2000,8864044.80040197,4721861.46966875
0.031018,40000000,36037909,Hanging Up,Meg Ryan|Diane Keaton|Lisa Kudrow|Walter Matthau|Adam Arkin,Diane Keaton,94,2/16/00,21,5.2,2000,50651684.5737255,45634519.9841156
0.015997,15000000,5217498,The In Crowd,Susan Ward|Lori Heuring|Matthew Settle|Nathan Bexton|Tess Harper,Mary Lambert,105,7/19/00,12,5.2,2000,18994381.715147,6606876.57400109
4.215642,28000000,32768670,Blade Runner,Harrison Ford|Rutger Hauer|Sean Young|Edward James Olmos|Joe Turkel,Ridley Scott,117,6/25/82,2110,7.7,1982,63269987.2714343,74045476.2072083
2.900556,10500000,792910554,E.T. the Extra-Terrestrial,Henry Thomas|Drew Barrymore|Robert MacNaughton|Dee Wallace|Peter Coyote,Steven Spielberg,115,4/3/82,1830,7.2,1982,23726245.2267878,1791694309.24878
2.355353,10000000,13782838,The Thing,Kurt Russell|Keith David|Wilford Brimley|Donald Moffat|Richard Dysart,John Carpenter,109,6/25/82,797,7.5,1982,22596424.0255122,31144285.1722943
1.928258,15000000,125212904,First Blood,Sylvester Stallone|Richard Crenna|Brian Dennehy|Bill McKinney|Jack Starrett,Ted Kotcheff,93,10/22/82,838,7.0,1982,33894636.0382684,282936387.224976
1.336612,17000000,33000000,Tron,Jeff Bridges|Bruce Boxleitner|David Warner|Cindy Morgan|Barnard Hughes,Steven Lisberger,96,7/9/82,432,6.6,1982,38413920.8433708,74568199.2841904
1.241425,17000000,124000000,Rocky III,Sylvester Stallone|Talia Shire|Burt Young|Carl Weathers|Burgess Meredith,Sylvester Stallone,99,5/28/82,482,6.5,1982,38413920.8433708,280195657.916352
1.193916,10700000,122200000,Poltergeist,JoBeth Williams|Craig T. Nelson|Beatrice Straight|Heather O'Rourke|Dominique Dunne,Tobe Hooper,114,6/4/82,425,6.8,1982,24178173.7072981,276128301.591759
1.176922,20000000,68851475,Conan the Barbarian,Arnold Schwarzenegger|James Earl Jones|Max von Sydow|Sandahl Bergman|Cassandra Gava,John Milius,129,4/2/82,356,6.5,1982,45192848.0510245,155579712.388195
1.161942,1000000,78868508,48 Hrs.,Nick Nolte|Eddie Murphy|Annette O'Toole|Frank McRae|James Remar,Walter Hill,96,12/7/82,171,6.1,1982,2259642.40255122,178214624.90275
0.946056,12000000,96800000,Star Trek II: The Wrath of Khan,William Shatner|Leonard Nimoy|DeForest Kelley|James Doohan|George Takei,Nicholas Meyer,113,6/3/82,406,7.0,1982,27115708.8306147,218733384.566958
0.925383,4500000,27092880,Fast Times at Ridgemont High,Sean Penn|Jennifer Jason Leigh|Judge Reinhold|Phoebe Cates|Brian Backer,Amy Heckerling,90,8/13/82,157,6.9,1982,10168390.8114805,61220220.455232
0.884844,15000000,40577001,The Dark Crystal,Jim Henson|Kathryn Mullen|Frank Oz|Dave Goelz|Steve Whitmire,Jim Henson|Frank Oz,93,12/17/82,123,7.3,1982,33894636.0382684,91689512.0279635
0.786388,22000000,77737889,Gandhi,Ben Kingsley|Rohini Hattangadi|Candice Bergen|Roshan Seth|Om Puri,Richard Attenborough,191,11/30/82,412,7.1,1982,49712132.8561269,175659830.26922
0.689094,21000000,177200000,Tootsie,Dustin Hoffman|Jessica Lange|Teri Garr|Dabney Coleman|Charles Durning,Sydney Pollack,116,12/16/82,176,6.7,1982,47452490.4535757,400408633.732077
0.555585,7000000,14665733,The Secret of NIMH,Derek Jacobi|Elizabeth Hartman|Arthur Malet|Dom DeLuise|Hermione Baddeley,Don Bluth,82,6/17/82,80,7.3,1982,15817496.8178585,33139312.1512948
0.483395,12000000,30036000,Sophie's Choice,Meryl Streep|Kevin Kline|Peter MacNicol|Rita Karin|Stephen D. Newman,Alan J. Pakula,151,12/8/82,74,7.1,1982,27115708.8306147,67870619.2030286
0.475775,13200000,15171476,Grease 2,Maxwell Caulfield|Michelle Pfeiffer|Lorna Luft|Maureen Teefy|Pamela Adlon,Patricia Birch,115,6/11/82,92,5.3,1982,29827279.7136761,34282110.4788882
0.441852,8000000,21028755,Creepshow,Leslie Nielsen|Ed Harris|Hal Holbrook|Ted Danson|Stephen King,George A. Romero,120,11/12/82,90,6.7,1982,18077139.2204098,47517466.4708611
0.421748,50000000,57059003,Annie,Aileen Quinn|Albert Finney|Carol Burnett|Ann Reinking|Tim Curry,John Huston,127,6/18/82,99,6.2,1982,112982120.127561,128932942.626097
0.358107,6000000,10278575,The Year of Living Dangerously,Mel Gibson|Sigourney Weaver|Linda Hunt|Michael Murphy|Bill Kerr,Peter Weir,115,12/17/82,31,6.7,1982,13557854.4153073,23225903.9078029
0.336314,4000000,36690067,Friday the 13th Part III,Dana Kimmell|Paul Kratka|Tracie Savage|Jeffrey Rogers|Catherine Parks,Steve Miner,95,8/13/82,107,5.7,1982,9038569.6102049,82906431.1456454
0.310497,2500000,14400000,Halloween III: Season of the Witch,Tom Atkins|Stacey Nelkin|Dan O'Herlihy|Michael Currie|Ralph Strait,Tommy Lee Wallace,96,10/22/82,90,4.7,1982,5649106.00637806,32538850.5967376
0.304359,16000000,53977250,The Verdict,Paul Newman|Charlotte Rampling|Jack Warden|James Mason|Milo O'Shea,Sidney Lumet,129,12/8/82,47,7.0,1982,36154278.4408196,121969282.873108
0.647107,18000000,70687344,Firefox,Clint Eastwood|Freddie Jones|David Huffman|Warren Clarke|Ronald Lacey,Clint Eastwood,136,6/13/82,60,5.1,1982,40673563.245922,159728119.826125
0.464188,2,16,Death Wish 2,Charles Bronson|Jill Ireland|Vincent Gardenia|J. D. Cannon|Robin Sherwood,Michael Winner,88,2/20/82,27,5.6,1982,4.51928480510245,36.1542784408196
0.138161999999999,3500000,20659423,The Man from Snowy River,Tom Burlinson|Terence Donovan|Kirk Douglas|Tommy Dysart|Bruce Kerr,George T. Miller,104,3/2/82,19,6.2,1982,7908748.40892929,46682908.223042
4.18054,60000000,264118201,The Truman Show,Jim Carrey|Laura Linney|Noah Emmerich|Natascha McElhone|Ed Harris,Peter Weir,103,6/4/98,2392,7.6,1998,80261728.1446979,353309720.778811
2.993102,140000000,553799566,Armageddon,Bruce Willis|Billy Bob Thornton|Ben Affleck|Liv Tyler|Will Patton,Michael Bay,151,7/1/98,1559,6.4,1998,187277365.670961,740815170.215728
2.770692,90000000,304320254,Mulan,Ming-Na Wen|Lea Salonga|June Foray|Soon-Tek Oh|Freda Foh Shen,Tony Bancroft|Barry Cook,88,6/18/98,1066,7.3,1998,120392592.217046,407087824.924557
2.729745,45000000,131183530,Blade,Wesley Snipes|Stephen Dorff|Kris Kristofferson|N'Bushe Wright|Donal Logue,Stephen Norrington,120,8/21/98,1263,6.3,1998,60196296.1085234,175483613.698697
2.556082,15000000,27739163,The Big Lebowski,Jeff Bridges|John Goodman|Steve Buscemi|Julianne Moore|David Huddleston,Joel Coen,117,2/15/98,1696,7.6,1998,20065432.0361744,37106552.6611244
2.170136,70000000,481840909,Saving Private Ryan,Tom Hanks|Tom Sizemore|Dennis Farina|Max Martini|Joerg Stadler,Steven Spielberg,169,7/24/98,3396,7.7,1998,93638682.8354809,644556400.785869
2.045755,33000000,244386864,Rush Hour,Jackie Chan|Chris Tucker|Ken Leung|Tom Wilkinson|Tzi Ma,Brett Ratner,98,9/18/98,727,6.8,1998,44143950.4795838,326915200.675054
2.005566,120000000,363398565,A Bug's Life,Kevin Spacey|Julia Louis-Dreyfus|Hayden Panettiere|Phyllis Diller|Bonnie Hunt,John Lasseter|Andrew Stanton,95,11/25/98,1159,6.6,1998,160523456.289395,486116613.870056
1.855981,70000000,218613188,The Prince of Egypt,Val Kilmer|Ralph Fiennes|Patrick Stewart|Michelle Pfeiffer|Sandra Bullock,Brenda Chapman|Steve Hickner|Simon Wells,99,12/15/98,432,6.7,1998,93638682.8354809,292437871.068362
1.80704,60000000,171757863,Antz,Woody Allen|Dan Aykroyd|Anne Bancroft|Danny Glover|Gene Hackman,Eric Darnell|Tim Johnson,83,10/2/98,714,6.0,1998,80261728.1446979,229759715.113671
1.46043,55000000,41610884,Ronin,Robert De Niro|Jean Reno|Natascha McElhone|Stellan SkarsgÃ¥rd|Sean Bean,John Frankenheimer,122,9/12/98,363,6.6,1998,73573250.7993064,55662690.9911427
1.422685,27000000,27200316,Dark City,Rufus Sewell|William Hurt|Kiefer Sutherland|Jennifer Connelly|Richard O'Brien,Alex Proyas,100,2/27/98,466,7.0,1998,36117777.665114,36385739.4706979
1.408985,20000000,67200000,Wild Things,Matt Dillon|Kevin Bacon|Denise Richards|Neve Campbell|Theresa Russell,John McNaughton,108,3/20/98,231,6.1,1998,26753909.3815659,89893135.5220617
1.379837,23000000,369884651,There's Something About Mary,Cameron Diaz|Ben Stiller|Matt Dillon|Lee Evans|Chris Elliott,Bobby Farrelly|Peter Farrelly,119,7/15/98,980,6.5,1998,30766995.7888008,494793021.724308
1.339249,66000000,189198313,The X Files,David Duchovny|Gillian Anderson|Mitch Pileggi|William B. Davis|John Neville,Rob Bowman,121,6/19/98,244,6.3,1998,88287900.9591677,253089726.057357
1.333006,20000000,23875127,American History X,Edward Norton|Edward Furlong|Beverly D'Angelo|Avery Brooks|Jennifer Lien,Tony Kaye,119,10/30/98,1563,8.0,1998,26753909.3815659,31937649.2115689
1.316855,85000000,71485043,What Dreams May Come,Robin Williams|Cuba Gooding Jr.|Annabella Sciorra|Max von Sydow|Jessica Brooks Grant,Vincent Ward,113,10/2/98,328,6.7,1998,113704114.871655,95625218.1279674
1.303667,90000000,250649836,Enemy of the State,Will Smith|Gene Hackman|Jon Voight|Lisa Bonet|Regina King,Tony Scott,132,11/20/98,815,6.5,1998,120392592.217046,335293149.942418
1.283006,75000000,140464664,Deep Impact,Robert Duvall|TÃ©a Leoni|Elijah Wood|Vanessa Redgrave|Morgan Freeman,Mimi Leder,120,5/7/98,490,5.6,1998,100327160.180872,187898944.598405
1.282567,80000000,136159423,Lost in Space,Gary Oldman|William Hurt|Matt LeBlanc|Mimi Rogers|Heather Graham,Stephen Hopkins,130,4/3/98,207,4.9,1998,107015637.526263,182139843.219415
1.242498,50000000,44547681,The Negotiator,Samuel L. Jackson|Kevin Spacey|David Morse|Ron Rifkin|John Spencer,F. Gary Gray,140,7/29/98,337,6.7,1998,66884773.4539149,59591231.0316454
1.22669,90000000,142940100,Meet Joe Black,Brad Pitt|Anthony Hopkins|Claire Forlani|Jeffrey Tambor|Marcia Gay Harden,Martin Brest,178,11/12/98,673,6.8,1998,120392592.217046,191210324.119599
1.206274,140000000,285444603,Lethal Weapon 4,Mel Gibson|Danny Glover|Joe Pesci|Rene Russo|Jet Li,Richard Donner,127,7/10/98,438,6.1,1998,187277365.670961,381837952.105954
1.175952,65000000,40002112,I Still Know What You Did Last Summer,Jennifer Love Hewitt|Freddie Prinze Jr.|Mekhi Phifer|Brandy Norwood|Muse Watson,Danny Cannon,100,11/13/98,198,4.9,1998,86950205.4900894,53510643.9759626
1.170499,130000000,379014294,Godzilla,Matthew Broderick|Jean Reno|Maria Pitillo|Hank Azaria|Kevin Dunn,Roland Emmerich,139,5/19/98,582,5.1,1998,173900410.980178,507005703.79971
1.164656,75000000,46683377,Practical Magic,Sandra Bullock|Nicole Kidman|Evan Rachel Wood|Goran Visnjic|Stockard Channing,Griffin Dunne,104,10/16/98,185,6.2,1998,100327160.180872,62448141.8941741
1.152417,75000000,13100000,Sphere,Dustin Hoffman|Sharon Stone|Samuel L. Jackson|Peter Coyote|Liev Schreiber,Barry Levinson,134,2/13/98,238,5.6,1998,100327160.180872,17523810.6449257
1.095887,70000000,164000000,Six Days Seven Nights,Harrison Ford|Anne Heche|David Schwimmer|Jacqueline Obradors|Temuera Morrison,Ivan Reitman,98,6/12/98,176,5.6,1998,93638682.8354809,219382056.928841
1.090942,18500000,10680275,Fear and Loathing in Las Vegas,Johnny Depp|Benicio del Toro|Tobey Maguire|Christina Ricci|Ellen Barkin,Terry Gilliam,118,5/22/98,714,7.1,1998,24747366.1779485,14286955.4760102
1.059234,25000000,289317794,Shakespeare in Love,Joseph Fiennes|Gwyneth Paltrow|Geoffrey Rush|Tom Wilkinson|Judi Dench,John Madden,122,12/11/98,399,6.7,1998,33442386.7269574,387019102.157528
1.057585,95000000,250288523,The Mask of Zorro,Antonio Banderas|Anthony Hopkins|Catherine Zeta-Jones|Stuart Wilson|Diego Sieres,Martin Campbell,136,7/16/98,734,6.1,1998,127081069.562438,334809823.179399
1.053252,23000000,185991646,The Waterboy,Adam Sandler|Kathy Bates|Fairuza Balk|Henry Winkler|Jerry Reed,Frank Coraci,90,11/6/98,292,5.8,1998,30766995.7888008,248800182.140615
1.041331,60000000,128038368,A Perfect Murder,Michael Douglas|Gwyneth Paltrow|Viggo Mortensen|Sarita Choudhury|Constance Towers,Andrew Davis,107,6/4/98,158,6.3,1998,80261728.1446979,171276344.741779
1.011829,60000,3221152,Pi,Sean Gullette|Mark Margolis|Ben Shenkman|Pamela Hart|Stephen Pearlman,Darren Aronofsky,84,7/10/98,286,6.9,1998,80261.7281446979,4308920.4356125
1.001818,55000000,198685114,City of Angels,Nicolas Cage|Meg Ryan|Andre Braugher|Dennis Franz|Colm Feore,Brad Silberling,114,4/10/98,323,6.4,1998,73573250.7993064,265780176.771105
0.992143,52000000,98126565,The Thin Red Line,Sean Penn|Adrien Brody|Jim Caviezel|Ben Chaplin|George Clooney,Terrence Malick,170,12/25/98,413,6.8,1998,69560164.3920715,131263461.396717
0.968861,40000000,54682547,Small Soldiers,Gregory Smith|Kirsten Dunst|Denis Leary|Phil Hartman|David Cross,Joe Dante,110,7/10/98,271,6.1,1998,53507818.7631319,73148595.3595611
0.962802,71000000,294456605,Doctor Dolittle,Eddie Murphy|Ossie Davis|Oliver Platt|Peter Boyle|Richard Schiff,Betty Thomas,85,6/22/98,353,5.3,1998,94976378.3045592,393893266.348678
0.931643,70000000,118000000,Star Trek: Insurrection,Patrick Stewart|Jonathan Frakes|Brent Spiner|LeVar Burton|Gates McFadden,Jonathan Frakes,103,12/10/98,230,6.2,1998,93638682.8354809,157848065.351239
0.922354,65000000,250821495,You've Got Mail,Tom Hanks|Meg Ryan|Katie Sagona|Greg Kinnear|Parker Posey,Nora Ephron,119,12/17/98,498,6.2,1998,86950205.4900894,335522777.408945
0.904602,60000000,102367405,U.S. Marshals,Tommy Lee Jones|Wesley Snipes|Robert Downey Jr.|Joe Pantoliano|Daniel Roebuck,Stuart Baird,131,3/5/98,194,6.1,1998,80261728.1446979,136936413.849803
0.893937,30000000,82150642,Elizabeth,Cate Blanchett|Geoffrey Rush|Christopher Eccleston|Joseph Fiennes|Richard Attenborough,Shekhar Kapur,124,9/13/98,173,6.8,1998,40130864.0723489,109892541.585273
0.884735,48000000,77745568,Out of Sight,George Clooney|Jennifer Lopez|Michael Keaton|Samuel L. Jackson|Dennis Farina,Steven Soderbergh,123,6/26/98,181,6.3,1998,64209382.5157583,103999894.054518
0.878645,18000000,123306987,The Wedding Singer,Adam Sandler|Drew Barrymore|Christine Taylor|Allen Covert|Jon Lovitz,Frank Coraci,95,2/13/98,375,6.4,1998,24078518.4434093,164947197.815596
0.823963999999999,26000000,65705772,EverAfter,Drew Barrymore|Dougray Scott|Anjelica Huston|Megan Dodds|Melanie Lynskey,Andy Tennant,121,7/31/98,224,6.8,1998,34780082.1960357,87894313.4966918
0.792566,50000000,202292902,Patch Adams,Robin Williams|Philip Seymour Hoffman|Bob Gunton|Peter Coyote|Michael Jeter,Tom Shadyac,115,12/25/98,483,6.9,1998,66884773.4539149,270606298.4321
0.783938,14000000,72527595,Urban Legend,Alicia Witt|Jared Leto|Rebecca Gayheart|Michael Rosenbaum|Loretta Devine,Jamie Blanks,99,9/25/98,144,5.4,1998,18727736.5670961,97019835.2146459
0.760447,12000000,22921898,Rounders,Matt Damon|John Turturro|Gretchen Mol|Goran Visnjic|Edward Norton,John Dahl,121,9/11/98,213,6.6,1998,16052345.6289395,30662519.0972749
0.722411999999999,15000000,17507368,Disturbing Behavior,James Marsden|Katie Holmes|Nick Stahl|Steve Railsback|Bruce Greenwood,David Nutter,82,7/24/98,45,5.6,1998,20065432.0361744,23419526.8490864
0.718275,90000000,69131860,Babe: Pig in the City,James Cromwell|Mary Stein|Mickey Rooney|Magda Szubanski|E.G. Daily,George Miller,92,11/25/98,176,5.1,1998,120392592.217046,92477375.8909553
0.699006999999999,1350000,3897569,"Lock, Stock and Two Smoking Barrels",Jason Flemyng|Dexter Fletcher|Nick Moran|Jason Statham|Vinnie Jones,Guy Ritchie,105,3/5/98,1167,7.3,1998,1805888.8832557,5213760.39172004
0.669113,17000000,30331165,A Night at the Roxbury,Will Ferrell|Chris Kattan|Jennifer Coolidge|Michael Clarke Duncan|Eva Mendes,John Fortenberry,81,10/1/98,96,6.2,1998,22740822.974331,40573861.9923663
0.653163,60000000,186883563,The Horse Whisperer,Robert Redford|Kristin Scott Thomas|Sam Neill|Scarlett Johansson|Dianne Wiest,Robert Redford,170,5/14/98,164,7.0,1998,80261728.1446979,249993295.470309
0.640933,25000000,50671850,Bride of Chucky,Ed Gale|Jennifer Tilly|Brad Dourif|Katherine Heigl|Nick Stabile,Ronny Yu,89,10/16/98,162,5.4,1998,33442386.7269574,67783504.1548152
0.616116,13000000,16757163,54,Ryan Phillippe|Salma Hayek|Mike Myers|Neve Campbell|Sherry Stringfield,Mark Christopher,93,8/28/98,71,5.5,1998,17390041.0980178,22415981.0197065
0.607687,25000000,55494066,Great Expectations,Gwyneth Paltrow|Ethan Hawke|Chris Cooper|Anne Bancroft|Robert De Niro,Alfonso CuarÃ³n,111,1/19/98,74,6.5,1998,33442386.7269574,74234160.6489321
0.577192,70000000,116672912,The Siege,Denzel Washington|Annette Bening|Bruce Willis|Tony Shalhoub|Sami Bouajila,Edward Zwick,116,11/5/98,196,6.0,1998,93638682.8354809,156072825.746571
0.576681999999999,73000000,103891409,Snake Eyes,Nicolas Cage|Gary Sinise|John Heard|Carla Gugino|Tamara Tunie,Brian De Palma,98,8/7/98,152,5.6,1998,97651769.2427158,138975067.09546
0.562005,6000000,58000000,Sliding Doors,Gwyneth Paltrow|John Hannah|John Lynch|Jeanne Tripplehorn,Peter Howitt,99,4/23/98,196,6.4,1998,8026172.81446979,77586337.2065413
0.539133,60000000,48522832,The Avengers,Ralph Fiennes|Uma Thurman|Sean Connery|Patrick Macnee|Jim Broadbent,Jeremiah S. Chechik,89,8/13/98,121,4.6,1998,80261728.1446979,64908772.5132475
0.53388,20000000,18253415,Simon Birch,Jim Carrey|Ashley Judd|Ian Michael Smith|Joseph Mazzello|Oliver Platt,Mark Steven Johnson,114,9/11/98,24,6.9,1998,26753909.3815659,24417510.5407058
0.521096,13000000,27007143,The Big Hit,"Mark Wahlberg|Lou Diamond Phillips|Christina Applegate|Avery Brooks|Antonio SabÃ to, Jr.",Kirk Wong,91,4/24/98,59,6.1,1998,17390041.0980178,36127332.8238497
0.497373,28000000,14051384,Blues Brothers 2000,Dan Aykroyd|John Goodman|Joe Morton|J. Evan Bonifant|B.B. King,John Landis,123,2/5/98,72,5.6,1998,37455473.1341923,18796472.7110793
0.496059,25000000,21567853,He Got Game,Denzel Washington|Ray Allen|Milla Jovovich|Rosario Dawson|Hill Harper,Spike Lee,136,5/1/98,79,6.6,1998,33442386.7269574,28851219.2358468
0.492559,70000000,19870567,Hard Rain,Morgan Freeman|Christian Slater|Randy Quaid|Minnie Driver|Ed Asner,Mikael Salomon,97,1/16/98,74,5.4,1998,93638682.8354809,26580767.4439167
0.488243,70000000,56702901,A Civil Action,John Travolta|Robert Duvall|Tony Shalhoub|William H. Macy|Zeljko Ivanek,Steven Zaillian,115,3/5/98,48,6.0,1998,93638682.8354809,75851213.7512953
0.477036,3000000,2807390,Happiness,Jane Adams|Jon Lovitz|Philip Seymour Hoffman|Dylan Baker|Evan Silverberg,Todd Solondz,139,10/16/98,75,6.9,1998,4013086.40723489,3755432.88293572
0.469693,30000000,19204929,The Replacement Killers,Chow Yun-fat|Mira Sorvino|Michael Rooker|Kenneth Tsang|JÃ¼rgen Prochnow,Antoine Fuqua,87,2/6/98,62,6.2,1998,40130864.0723489,25690346.5072704
0.433845,15000000,40283321,The Faculty,Jordana Brewster|Elijah Wood|Clea DuVall|Laura Harris|Josh Hartnett,Robert Rodriguez,104,12/25/98,237,6.1,1998,20065432.0361744,53886815.9811267
0.423925,20000000,3970078,Playing by Heart,Gillian Anderson|Ellen Burstyn|Sean Connery|Anthony Edwards|Angelina Jolie,Willard Carroll,121,12/30/98,20,6.7,1998,26753909.3815659,5310755.35248743
0.396129,10000000,25605015,Can't Hardly Wait,Jennifer Love Hewitt|Ethan Embry|Charlie Korsmo|Lauren Ambrose|Peter Facinelli,Harry Elfont|Deborah Kaplan,100,6/12/98,74,6.2,1998,13376954.6907829,34251712.5511819
0.388858,17000000,55041738,Halloween: H20,Jamie Lee Curtis|Josh Hartnett|Adam Arkin|Michelle Williams|Joseph Gordon-Levitt,Steve Miner,86,8/5/98,142,5.7,1998,22740822.974331,73629083.5327948
0.38868,60000000,37141130,Psycho,Vince Vaughn|Anne Heche|Julianne Moore|Viggo Mortensen|William H. Macy,Gus Van Sant,105,12/4/98,112,4.9,1998,80261728.1446979,49683521.3174481
0.383321,45000000,11203026,Deep Rising,Treat Williams|Famke Janssen|Anthony Heald|Kevin J. O'Connor|Una Damon,Stephen Sommers,106,1/30/98,61,5.8,1998,60196296.1085234,14986237.1201663
0.375143,18000000,9495408,The Red Violin,Carlo Cecchi|Irene Grazioli|Anita Laurenzi|Tommaso Puntelli|Samuele Amighetti,FranÃ§ois Girard,131,9/10/98,49,6.6,1998,24078518.4434093,12701964.2586498
0.366598,30000000,9898412,Very Bad Things,Jon Favreau|Leland Orser|Cameron Diaz|Christian Slater|Jeremy Piven,Peter Berg,100,9/11/98,83,6.2,1998,40130864.0723489,13241060.8834702
0.577579,75000000,14567883,Soldier,Kurt Russell|Jason Scott Lee|Jason Isaacs|Connie Nielsen|Sean Pertwee,Paul W.S. Anderson,99,10/23/98,94,5.8,1998,100327160.180872,19487391.0831627
